Year,Month,Air_Temp_Average,Air_Temp_Max,Air_Temp_Max_Day,Air_Temp_Min,Air_Temp_Min_Day,Precipitation_Total,Precipitation_Daily_Max,Precipitation_Days_Min_0_1mm,Heavy_Rain_Days_Over_10mm,Average_Relative_Humidity,Sunshine_Duration_Hours,Extreme_Temp_Frost_Days,Extreme_Temp_Severe_Frost_Days,Extreme_Temp_Very_Severe_Frost_Days,Extreme_Temp_Ice_Days,Extreme_Temp_Summer_Days,Extreme_Temp_Hot_Days,Extreme_Temp_Tropical_Nights,Extreme_Temp_Heatwaves,Extreme_Temp_Coldwaves
1929,July,18.9,34.5,21.0,8.2,10.0,32.6,9.6,13,0,64.9,,0,0,0,0,12,7,1,0,0
1929,June,15.8,31.9,20.0,5.6,5.0,58.0,11.1,15,1,65.0,,0,0,0,0,6,1,0,0,0
1929,May,15.0,29.5,6.0,1.9,2.0,34.7,12.6,9,2,61.4,,0,0,0,0,6,0,0,0,0
1929,April,5.8,21.7,19.0,-4.9,4.0,32.5,14.4,14,1,68.7,,7,0,0,0,0,0,0,0,0
1929,March,3.4,17.0,22.0,-17.3,2.0,15.0,5.7,10,0,80.6,,12,3,1,2,0,0,0,0,0
1929,February,-10.3,3.6,23.0,-25.7,11.0,47.4,13.9,16,1,77.4,,28,22,13,24,0,0,0,0,0
1929,January,-4.0,3.3,19.0,-15.9,11.0,30.0,6.7,18,0,86.9,,29,6,1,18,0,0,0,0,0
1928,December,0.4,7.8,1.0,-9.5,21.0,32.4,8.6,13,0,87.3,,20,0,0,7,0,0,0,0,0
1928,November,7.5,15.3,3.0,-1.9,11.0,91.8,31.0,24,2,84.4,,2,0,0,0,0,0,0,0,0
1928,October,9.9,21.7,9.0,-1.6,16.0,83.2,22.5,21,3,79.3,,1,0,0,0,0,0,0,0,0
1928,September,13.9,32.8,9.0,3.3,24.0,8.9,6.1,5,0,68.0,,0,0,0,0,5,2,0,0,0
1928,August,17.1,30.2,12.0,6.7,3.0,47.9,10.2,18,1,69.5,,0,0,0,0,9,1,0,0,0
1928,July,19.7,35.2,13.0,8.8,8.0,40.8,9.6,12,0,61.0,,0,0,0,0,15,7,1,0,0
1928,June,15.3,27.3,10.0,0.5,2.0,37.3,8.9,17,0,63.0,,0,0,0,0,5,0,0,0,0
1928,May,11.7,26.5,2.0,1.2,10.0,44.5,15.6,14,1,65.1,,0,0,0,0,2,0,0,0,0
1928,April,8.4,26.9,30.0,-0.4,19.0,57.6,14.2,18,2,74.0,,3,0,0,0,2,0,0,0,0
1928,March,3.8,17.7,23.0,-6.8,16.0,28.4,16.3,10,1,68.5,,19,0,0,3,0,0,0,0,0
1928,February,3.3,13.8,16.0,-4.4,22.0,29.4,4.8,14,0,78.8,,12,0,0,0,0,0,0,0,0
1928,January,2.0,9.0,8.0,-8.9,4.0,43.4,8.8,18,0,84.7,,14,0,0,4,0,0,0,0,0
1927,December,-2.5,8.0,23.0,-19.9,21.0,25.3,12.8,14,1,85.6,,28,3,2,16,0,0,0,0,0
1927,November,2.8,16.9,3.0,-7.6,22.0,47.0,13.1,16,1,84.7,,15,0,0,4,0,0,0,0,0
1927,October,9.9,20.5,31.0,-0.2,22.0,18.3,7.0,15,0,78.5,,1,0,0,0,0,0,0,0,0
1927,September,14.8,28.6,7.0,4.9,29.0,25.4,5.0,16,0,74.4,,0,0,0,0,7,0,0,0,0
1927,August,18.2,31.5,1.0,10.2,18.0,132.6,35.2,18,4,74.5,,0,0,0,0,11,3,0,0,0
1927,July,19.1,31.2,1.0,9.8,21.0,118.1,24.6,21,5,74.1,,0,0,0,0,11,4,0,0,0
1927,June,15.1,31.3,17.0,5.7,10.0,48.7,9.1,19,0,69.7,,0,0,0,0,6,2,0,0,0
1927,May,11.6,30.2,31.0,1.2,1.0,39.5,8.3,16,0,66.2,,0,0,0,0,1,1,0,0,0
1927,April,7.9,21.4,22.0,0.8,5.0,74.5,15.3,24,2,75.7,,0,0,0,0,0,0,0,0,0
1927,March,7.9,20.8,22.0,-2.5,15.0,34.8,7.4,18,0,74.5,,2,0,0,0,0,0,0,0,0
1927,February,1.8,13.3,28.0,-6.5,20.0,15.7,4.5,11,0,80.5,,14,0,0,4,0,0,0,0,0
1927,January,3.0,9.4,10.0,-8.2,24.0,34.2,7.5,18,0,85.7,,9,0,0,1,0,0,0,0,0
1926,December,2.2,8.5,11.0,-8.3,25.0,32.2,7.3,20,0,87.3,,14,0,0,5,0,0,0,0,0
1926,November,7.1,14.5,14.0,-1.0,29.0,40.4,14.7,18,1,83.0,,2,0,0,0,0,0,0,0,0
1926,October,8.4,20.5,8.0,-0.7,25.0,141.9,34.4,23,3,82.7,,3,0,0,0,0,0,0,0,0
1926,September,15.5,31.2,11.0,4.9,25.0,41.6,18.6,14,1,76.0,,0,0,0,0,9,3,0,0,0
1926,August,17.2,27.6,10.0,9.7,30.0,64.2,13.5,17,3,74.8,,0,0,0,0,4,0,0,0,0
1926,July,19.2,32.9,19.0,9.3,28.0,197.9,82.4,17,7,74.8,,0,0,0,0,15,5,0,0,0
1926,June,15.4,25.1,21.0,8.0,25.0,99.0,32.5,14,4,74.5,,0,0,0,0,1,0,0,0,0
1926,May,12.4,24.2,28.0,1.8,3.0,29.2,10.5,14,1,67.4,,0,0,0,0,0,0,0,0,0
1926,April,11.6,28.1,25.0,-0.8,4.0,12.2,3.8,9,0,64.4,,1,0,0,0,2,0,0,0,0
1926,March,5.1,17.2,29.0,-4.7,21.0,44.9,7.6,19,0,74.0,,10,0,0,0,0,0,0,0,0
1926,February,4.6,12.5,3.0,-4.8,9.0,48.9,10.7,20,1,85.8,,4,0,0,2,0,0,0,0,0
1926,January,0.4,10.6,28.0,-11.8,22.0,79.1,12.0,26,1,85.5,,15,3,0,11,0,0,0,0,0
1925,December,0.4,14.7,30.0,-14.0,5.0,62.0,12.9,24,2,81.6,,17,4,0,9,0,0,0,0,0
1925,November,3.3,15.0,4.0,-6.6,30.0,39.9,11.1,21,1,85.7,,10,0,0,1,0,0,0,0,0
1925,October,9.2,22.3,3.0,-2.1,20.0,27.9,6.5,19,0,78.6,,1,0,0,0,0,0,0,0,0
1925,September,12.0,23.4,20.0,4.3,30.0,55.7,9.9,19,0,77.4,,0,0,0,0,0,0,0,0,0
1925,August,18.4,36.1,10.0,10.7,22.0,38.5,6.7,17,0,69.9,,0,0,0,0,10,2,0,0,0
1925,July,19.8,33.7,20.0,9.2,10.0,52.3,15.0,10,1,63.0,,0,0,0,0,17,7,0,0,0
1925,June,16.3,30.6,10.0,6.5,18.0,61.0,27.2,9,2,60.9,,0,0,0,0,8,2,0,0,0
1925,May,16.0,28.0,17.0,2.2,3.0,28.7,21.0,10,1,58.4,,0,0,0,0,7,0,0,0,0
1925,April,9.8,21.8,12.0,0.6,5.0,41.9,15.4,17,1,64.0,,0,0,0,0,0,0,0,0,0
1925,March,2.5,13.7,1.0,-7.7,13.0,36.8,5.7,21,0,79.2,,15,0,0,2,0,0,0,0,0
1925,February,5.0,14.9,12.0,-3.7,24.0,23.0,6.8,15,0,76.0,,4,0,0,1,0,0,0,0,0
1925,January,3.9,13.0,4.0,-3.5,14.0,27.7,5.7,17,0,83.8,,7,0,0,0,0,0,0,0,0
1924,December,2.8,10.6,2.0,-7.2,13.0,11.6,3.9,10,0,85.8,,13,0,0,2,0,0,0,0,0
1924,November,3.7,15.8,2.0,-6.9,16.0,8.3,6.1,8,0,82.3,,13,0,0,1,0,0,0,0,0
1924,October,10.4,21.8,2.0,-0.4,24.0,21.0,11.3,15,1,79.8,,1,0,0,0,0,0,0,0,0
1924,September,14.6,28.3,8.0,5.7,30.0,75.6,13.4,19,1,78.5,,0,0,0,0,3,0,0,0,0
1924,August,16.4,29.9,12.0,8.7,29.0,139.8,41.9,20,3,72.3,,0,0,0,0,5,0,0,0,0
1924,July,18.3,34.2,13.0,9.3,25.0,79.6,27.3,12,3,64.5,,0,0,0,0,12,1,0,0,0
1924,June,17.2,31.6,20.0,4.5,6.0,16.1,8.9,8,0,62.0,,0,0,0,0,9,2,0,0,0
1924,May,15.4,30.8,15.0,2.9,5.0,51.0,14.1,16,2,66.8,,0,0,0,0,6,1,0,0,0
1924,April,7.1,22.2,15.0,-2.3,12.0,65.6,11.1,22,1,71.6,,5,0,0,0,0,0,0,0,0
1924,March,3.0,17.5,24.0,-6.7,19.0,14.8,5.0,12,0,74.4,,18,0,0,0,0,0,0,0,0
1924,February,-1.9,6.5,5.0,-10.6,15.0,24.3,9.9,17,0,75.8,,25,1,0,11,0,0,0,0,0
1924,January,-2.4,6.3,19.0,-13.1,4.0,18.4,4.2,13,0,82.9,,28,4,0,14,0,0,0,0,0
1923,December,-1.7,8.7,18.0,-16.0,27.0,46.6,8.6,24,0,87.5,,20,8,1,11,0,0,0,0,0
1923,November,3.8,16.8,13.0,-5.1,25.0,16.4,5.2,17,0,82.5,,10,0,0,1,0,0,0,0,0
1923,October,11.2,27.8,1.0,2.8,31.0,82.7,22.6,22,2,79.4,,0,0,0,0,1,0,0,0,0
1923,September,14.4,29.0,14.0,5.4,25.0,24.4,7.6,19,0,72.4,,0,0,0,0,4,0,0,0,0
1923,August,16.6,29.4,9.0,8.2,6.0,34.3,9.6,15,0,68.4,,0,0,0,0,7,0,0,0,0
1923,July,19.7,36.5,14.0,9.5,2.0,43.7,9.1,13,0,65.7,,0,0,0,0,14,9,1,0,0
1923,June,12.1,23.4,24.0,5.3,7.0,81.1,21.9,21,2,75.7,,0,0,0,0,0,0,0,0,0
1923,May,12.9,31.9,6.0,3.4,18.0,81.1,18.4,19,3,70.3,,0,0,0,0,2,1,0,0,0
1923,April,7.7,23.2,12.0,-2.9,3.0,57.3,15.9,11,2,66.0,,6,0,0,0,0,0,0,0,0
1923,March,6.1,21.4,24.0,0.0,10.0,30.6,7.4,16,0,79.3,,0,0,0,0,0,0,0,0,0
1923,February,0.6,12.1,2.0,-10.2,19.0,31.3,5.1,16,0,81.7,,17,1,0,9,0,0,0,0,0
1923,January,3.1,9.0,9.0,-5.5,19.0,47.1,11.5,24,1,84.9,,10,0,0,1,0,0,0,0,0
1922,December,3.4,10.4,30.0,-8.0,10.0,45.0,10.0,22,1,85.0,,6,0,0,1,0,0,0,0,0
1922,November,3.6,12.2,7.0,-3.9,28.0,51.5,10.8,25,1,85.3,,8,0,0,0,0,0,0,0,0
1922,October,5.4,15.6,3.0,-4.0,25.0,57.7,12.4,14,1,79.9,,8,0,0,0,0,0,0,0,0
1922,September,12.5,21.7,2.0,3.0,27.0,67.9,12.3,23,2,77.4,,0,0,0,0,0,0,0,0,0
1922,August,16.6,31.5,30.0,8.3,27.0,53.2,12.6,16,1,69.3,,0,0,0,0,7,2,0,0,0
1922,July,17.2,33.7,6.0,7.4,29.0,66.3,14.7,17,1,68.9,,0,0,0,0,9,1,0,0,0
1922,June,17.2,30.0,9.0,6.6,5.0,42.8,15.5,15,1,61.9,,0,0,0,0,6,1,0,0,0
1922,May,15.2,34.5,24.0,2.5,14.0,15.4,3.0,11,0,57.4,,0,0,0,0,9,5,0,0,0
1922,April,6.6,28.7,15.0,-2.8,1.0,65.0,12.3,19,2,69.8,,8,0,0,0,2,0,0,0,0
1922,March,4.6,18.7,7.0,-5.3,30.0,24.6,3.9,15,0,74.8,,12,0,0,1,0,0,0,0,0
1922,February,-1.0,16.2,26.0,-16.8,8.0,25.1,12.2,13,1,79.0,,17,10,2,10,0,0,0,0,0
1922,January,-2.6,11.3,2.0,-15.5,27.0,48.1,9.4,18,0,82.2,,23,8,1,17,0,0,0,0,0
1921,December,1.5,12.8,28.0,-10.4,6.0,27.3,6.1,15,0,81.8,,12,1,0,9,0,0,0,0,0
1921,November,0.3,12.5,1.0,-10.8,30.0,28.1,9.1,12,0,82.4,,17,2,0,5,0,0,0,0,0
1921,October,12.1,24.8,11.0,-0.9,25.0,32.6,9.8,10,0,73.8,,1,0,0,0,0,0,0,0,0
1921,September,14.5,29.0,9.0,3.4,28.0,35.8,17.1,6,1,66.3,,0,0,0,0,6,0,0,0,0
1921,August,19.3,36.5,2.0,7.6,31.0,36.6,11.4,10,2,57.5,,0,0,0,0,18,6,0,0,0
1921,July,19.9,36.5,26.0,8.3,1.0,9.0,3.2,7,0,56.9,,0,0,0,0,20,8,1,0,0
1921,June,15.5,35.2,4.0,4.9,22.0,41.4,7.8,20,0,66.2,,0,0,0,0,6,1,0,0,0
1921,May,15.9,31.2,25.0,0.7,4.0,63.9,18.3,10,3,62.9,,0,0,0,0,10,2,0,0,0
1921,April,9.3,24.9,27.0,-1.8,17.0,19.7,9.0,11,0,64.5,,1,0,0,0,0,0,0,0,0
1921,March,7.7,21.7,26.0,-3.7,8.0,7.9,3.8,8,0,64.7,,7,0,0,0,0,0,0,0,0
1921,February,2.3,10.6,26.0,-6.0,10.0,24.1,5.8,11,0,80.2,,16,0,0,1,0,0,0,0,0
1921,January,5.4,14.3,2.0,-4.5,17.0,75.7,18.5,25,2,81.5,,9,0,0,0,0,0,0,0,0
1920,December,0.6,13.0,30.0,-9.4,16.0,48.7,8.5,24,0,88.5,,20,0,0,8,0,0,0,0,0
1920,November,1.4,14.0,16.0,-7.5,28.0,8.0,4.7,6,0,76.9,,21,0,0,3,0,0,0,0,0
1920,October,6.9,19.4,2.0,-5.6,30.0,6.5,2.8,8,0,74.2,,13,0,0,0,0,0,0,0,0
1920,September,14.3,25.0,18.0,5.5,10.0,25.3,7.3,17,0,75.3,,0,0,0,0,1,0,0,0,0
1920,August,16.7,31.7,5.0,7.8,21.0,53.2,18.6,13,1,68.2,,0,0,0,0,10,1,0,0,0
1920,July,19.4,33.3,17.0,10.2,29.0,53.0,20.2,13,2,64.7,,0,0,0,0,14,4,0,0,0
1920,June,16.1,28.2,30.0,5.1,9.0,31.8,9.6,15,0,64.4,,0,0,0,0,8,0,0,0,0
1920,May,15.4,30.4,26.0,1.7,6.0,61.0,21.6,16,2,63.8,,0,0,0,0,6,1,0,0,0
1920,April,11.2,21.0,17.0,2.9,4.0,41.7,14.3,19,1,70.6,,0,0,0,0,0,0,0,0,0
1920,March,7.5,22.2,6.0,-3.7,12.0,26.4,7.5,8,0,70.3,,6,0,0,0,0,0,0,0,0
1920,February,4.1,15.7,25.0,-4.8,8.0,8.1,2.2,9,0,79.8,,12,0,0,0,0,0,0,0,0
1920,January,3.2,11.9,13.0,-5.3,7.0,43.2,9.9,13,0,82.5,,12,0,0,3,0,0,0,0,0
1919,December,1.2,11.8,4.0,-7.3,27.0,65.3,11.5,22,1,85.0,,16,0,0,8,0,0,0,0,0
1919,November,0.0,11.7,24.0,-12.6,17.0,86.5,15.5,25,3,86.7,,20,2,0,10,0,0,0,0,0
1919,October,7.3,21.8,1.0,-2.1,30.0,50.8,14.3,16,2,81.1,,5,0,0,0,0,0,0,0,0
1919,September,16.2,34.7,11.0,0.8,30.0,14.7,10.4,8,1,65.3,,0,0,0,0,12,3,0,0,0
1919,August,17.3,31.0,20.0,6.9,31.0,17.6,4.9,12,0,64.9,,0,0,0,0,10,2,0,0,0
1919,July,16.1,27.8,19.0,6.6,14.0,47.0,14.1,14,2,69.3,,0,0,0,0,5,0,0,0,0
1919,June,16.7,32.3,18.0,7.0,3.0,23.5,9.7,15,0,62.0,,0,0,0,0,11,5,0,0,0
1919,May,12.9,26.1,31.0,0.1,1.0,5.3,1.7,6,0,59.3,,0,0,0,0,2,0,0,0,0
1919,April,7.2,16.3,18.0,-0.7,28.0,57.2,34.4,14,1,71.0,,5,0,0,0,0,0,0,0,0
1919,March,3.8,20.0,12.0,-5.5,25.0,37.2,8.9,19,0,75.8,,14,0,0,0,0,0,0,0,0
1919,February,0.8,12.5,22.0,-13.0,8.0,22.6,8.0,15,0,84.2,,14,2,0,8,0,0,0,0,0
1919,January,1.3,12.0,8.0,-11.0,30.0,17.7,4.1,17,0,83.9,,17,1,0,4,0,0,0,0,0
1918,December,4.8,11.2,14.0,-1.9,26.0,75.1,15.7,28,1,86.7,,3,0,0,0,0,0,0,0,0
1918,November,3.7,15.0,5.0,-5.2,26.0,19.5,6.1,16,0,85.4,,13,0,0,0,0,0,0,0,0
1918,October,9.0,18.5,22.0,-0.3,28.0,53.4,11.2,14,2,81.9,,1,0,0,0,0,0,0,0,0
1918,September,14.0,27.0,17.0,5.1,29.0,35.0,11.5,18,1,73.0,,0,0,0,0,3,0,0,0,0
1918,August,17.0,34.6,22.0,8.0,30.0,85.3,16.0,22,2,74.9,,0,0,0,0,7,1,0,0,0
1918,July,17.9,30.3,17.0,8.1,1.0,62.3,14.5,19,1,68.4,,0,0,0,0,9,1,1,0,0
1918,June,14.2,28.0,10.0,3.6,4.0,31.3,10.5,12,1,61.9,,0,0,0,0,2,0,0,0,0
1918,May,15.4,30.7,22.0,2.3,9.0,21.4,7.6,9,0,59.1,,0,0,0,0,8,2,0,0,0
1918,April,10.8,23.7,15.0,1.2,21.0,51.8,13.4,14,2,75.2,,0,0,0,0,0,0,0,0,0
1918,March,5.1,18.6,23.0,-3.7,8.0,10.2,1.7,15,0,73.7,,13,0,0,0,0,0,0,0,0
1918,February,2.8,11.5,9.0,-8.5,17.0,29.4,7.3,17,0,78.5,,15,0,0,2,0,0,0,0,0
1918,January,1.5,13.7,25.0,-7.5,3.0,77.1,19.5,24,3,84.2,,22,0,0,5,0,0,0,0,0
1917,December,-0.8,8.9,1.0,-9.8,24.0,22.3,8.7,16,0,84.8,,22,0,0,9,0,0,0,0,0
1917,November,6.3,13.2,24.0,-2.2,5.0,21.9,9.9,18,0,83.2,,4,0,0,0,0,0,0,0,0
1917,October,8.8,25.6,3.0,0.8,30.0,62.8,11.3,20,2,76.1,,0,0,0,0,2,0,0,0,0
1917,September,15.9,29.3,26.0,5.2,30.0,8.5,4.3,7,0,67.6,,0,0,0,0,7,0,0,0,0
1917,August,18.3,29.1,23.0,11.0,26.0,131.4,26.2,18,6,69.9,,0,0,0,0,12,0,0,0,0
1917,July,18.7,30.5,28.0,8.5,7.0,68.5,15.6,12,3,63.2,,0,0,0,0,15,1,0,0,0
1917,June,21.5,35.3,20.0,9.9,24.0,6.9,2.3,5,0,49.8,,0,0,0,0,25,10,0,0,0
1917,May,16.5,31.7,14.0,2.0,7.0,10.3,3.4,10,0,52.1,,0,0,0,0,12,1,0,0,0
1917,April,5.9,16.0,15.0,-1.7,11.0,24.6,5.3,16,0,66.1,,3,0,0,0,0,0,0,0,0
1917,March,0.4,10.0,18.0,-11.9,7.0,32.2,12.9,18,1,75.0,,21,1,0,6,0,0,0,0,0
1917,February,-3.9,5.7,16.0,-24.6,5.0,18.6,7.6,8,0,84.8,,22,10,7,9,0,0,0,0,0
1917,January,-2.0,10.3,2.0,-15.5,22.0,52.3,9.7,20,0,84.1,,27,3,1,16,0,0,0,0,0
1916,December,2.6,11.4,30.0,-6.7,21.0,52.9,9.0,20,0,88.1,,10,0,0,1,0,0,0,0,0
1916,November,5.6,16.4,1.0,-4.5,18.0,37.5,10.7,15,1,81.6,,8,0,0,2,0,0,0,0,0
1916,October,9.3,19.9,7.0,-1.7,20.0,31.3,12.1,16,1,77.5,,4,0,0,0,0,0,0,0,0
1916,September,13.1,26.0,9.0,4.4,17.0,27.0,10.9,10,1,74.7,,0,0,0,0,2,0,0,0,0
1916,August,17.2,30.0,10.0,8.4,8.0,47.9,11.6,17,1,71.6,,0,0,0,0,5,1,0,0,0
1916,July,17.1,28.6,28.0,11.1,15.0,79.0,43.8,14,1,73.6,,0,0,0,0,7,0,0,0,0
1916,June,14.4,30.7,24.0,5.8,20.0,38.7,9.1,16,0,66.0,,0,0,0,0,2,1,0,0,0
1916,May,14.5,30.3,5.0,2.0,13.0,33.3,8.1,17,0,64.7,,0,0,0,0,4,1,0,0,0
1916,April,9.9,25.5,4.0,0.8,11.0,25.5,5.1,12,0,66.6,,0,0,0,0,1,0,0,0,0
1916,March,4.4,17.2,20.0,-1.4,1.0,38.1,9.5,23,0,84.1,,7,0,0,0,0,0,0,0,0
1916,February,1.3,10.0,7.0,-6.6,27.0,49.9,12.5,16,1,81.5,,20,0,0,4,0,0,0,0,0
1916,January,4.7,12.2,22.0,-2.7,31.0,55.8,11.6,22,1,80.9,,6,0,0,0,0,0,0,0,0
1915,December,3.7,14.7,11.0,-9.5,22.0,65.9,10.9,22,1,82.7,,8,0,0,2,0,0,0,0,0
1915,November,2.6,14.2,13.0,-10.3,28.0,19.0,4.8,14,0,82.0,,11,1,0,4,0,0,0,0,0
1915,October,7.2,17.2,14.0,-4.8,29.0,39.5,8.9,16,0,86.6,,5,0,0,0,0,0,0,0,0
1915,September,13.1,25.7,13.0,1.1,21.0,19.8,7.0,13,0,71.7,,0,0,0,0,2,0,0,0,0
1915,August,16.8,28.9,2.0,8.5,31.0,82.7,30.0,18,3,72.8,,0,0,0,0,9,0,0,0,0
1915,July,17.8,32.5,5.0,8.7,31.0,48.4,16.4,16,1,64.4,,0,0,0,0,7,2,0,0,0
1915,June,19.2,34.7,9.0,5.2,20.0,17.2,7.2,4,0,51.3,,0,0,0,0,17,6,0,0,0
1915,May,14.4,27.0,26.0,2.2,4.0,10.2,3.7,5,0,55.6,,0,0,0,0,5,0,0,0,0
1915,April,8.1,22.0,26.0,-0.8,1.0,43.3,12.3,15,2,71.8,,2,0,0,0,0,0,0,0,0
1915,March,2.5,20.7,24.0,-9.3,9.0,77.5,13.5,21,3,78.3,,16,0,0,2,0,0,0,0,0
1915,February,1.6,11.6,19.0,-6.2,7.0,27.4,9.4,13,0,82.1,,18,0,0,2,0,0,0,0,0
1915,January,0.8,9.4,15.0,-9.2,29.0,54.9,19.6,24,1,84.7,,18,0,0,6,0,0,0,0,0
1914,December,4.6,13.8,7.0,-3.4,23.0,44.4,10.1,21,1,82.2,,6,0,0,0,0,0,0,0,0
1914,November,4.4,12.3,2.0,-5.7,22.0,24.1,5.2,18,0,86.0,,10,0,0,1,0,0,0,0,0
1914,October,9.1,17.8,14.0,2.4,7.0,52.7,11.8,21,1,86.3,,0,0,0,0,0,0,0,0,0
1914,September,13.8,29.8,10.0,4.9,23.0,47.7,21.3,11,1,70.7,,0,0,0,0,5,0,0,0,0
1914,August,19.0,31.5,11.0,9.2,16.0,31.8,10.3,9,1,68.4,,0,0,0,0,17,2,0,0,0
1914,July,19.8,32.8,15.0,9.0,27.0,137.1,26.0,18,5,69.5,,0,0,0,0,16,9,0,0,0
1914,June,16.4,28.8,16.0,5.8,4.0,54.7,18.3,14,1,67.1,,0,0,0,0,9,0,0,0,0
1914,May,12.4,30.7,23.0,0.6,2.0,67.7,15.7,17,1,67.5,,0,0,0,0,3,1,0,0,0
1914,April,11.0,25.2,22.0,1.6,16.0,38.8,13.5,11,2,63.2,,0,0,0,0,2,0,0,0,0
1914,March,6.0,18.7,31.0,-1.1,1.0,47.3,6.7,20,0,76.1,,2,0,0,0,0,0,0,0,0
1914,February,4.6,14.5,9.0,-3.3,6.0,18.5,5.2,11,0,80.2,,8,0,0,0,0,0,0,0,0
1914,January,-1.8,12.1,31.0,-13.3,15.0,13.8,6.1,14,0,80.2,,24,4,0,16,0,0,0,0,0
1913,December,3.3,10.7,1.0,-5.6,31.0,65.3,9.9,23,0,87.0,,7,0,0,1,0,0,0,0,0
1913,November,7.7,16.3,1.0,-1.6,23.0,33.9,7.9,20,0,84.2,,3,0,0,0,0,0,0,0,0
1913,October,10.2,22.8,3.0,-0.9,13.0,23.0,4.9,15,0,82.9,,3,0,0,0,0,0,0,0,0
1913,September,14.0,26.7,14.0,3.9,24.0,32.2,16.8,10,1,75.5,,0,0,0,0,2,0,0,0,0
1913,August,16.3,29.2,30.0,8.0,8.0,39.5,10.6,12,2,72.1,,0,0,0,0,10,0,0,0,0
1913,July,16.4,28.1,15.0,9.0,21.0,47.3,18.6,13,1,70.7,,0,0,0,0,8,0,0,0,0
1913,June,16.6,31.2,18.0,4.8,14.0,32.1,7.2,16,0,64.2,,0,0,0,0,9,1,0,0,0
1913,May,14.1,30.5,31.0,2.5,9.0,36.9,16.1,12,1,62.7,,0,0,0,0,7,1,0,0,0
1913,April,9.6,29.5,29.0,-4.7,12.0,20.7,6.2,9,0,63.1,,7,0,0,0,4,0,0,0,0
1913,March,7.2,24.6,31.0,-5.3,2.0,24.7,4.8,16,0,69.8,,5,0,0,0,0,0,0,0,0
1913,February,2.7,11.4,26.0,-8.3,20.0,18.2,6.1,9,0,75.6,,15,0,0,0,0,0,0,0,0
1913,January,0.4,9.2,25.0,-8.6,15.0,33.3,8.2,15,0,81.4,,21,0,0,6,0,0,0,0,0
1912,December,4.8,12.5,14.0,-1.8,22.0,35.0,6.7,16,0,82.4,,8,0,0,0,0,0,0,0,0
1912,November,4.1,10.2,10.0,-2.5,7.0,44.7,9.7,20,0,84.6,,5,0,0,0,0,0,0,0,0
1912,October,7.5,16.5,1.0,-3.2,7.0,26.6,7.2,17,0,79.7,,5,0,0,0,0,0,0,0,0
1912,September,10.5,18.6,1.0,2.3,21.0,31.6,9.5,18,0,78.8,,0,0,0,0,0,0,0,0,0
1912,August,15.3,26.7,19.0,7.7,29.0,104.4,14.6,24,2,76.3,,0,0,0,0,2,0,0,0,0
1912,July,20.0,32.2,28.0,8.4,5.0,33.9,9.7,10,0,64.4,,0,0,0,0,20,3,0,0,0
1912,June,17.0,30.4,29.0,6.2,1.0,68.6,10.5,19,2,70.3,,0,0,0,0,5,2,0,0,0
1912,May,12.8,26.8,12.0,0.2,1.0,75.4,17.4,12,2,67.6,,0,0,0,0,1,0,0,0,0
1912,April,8.4,20.2,22.0,-2.8,13.0,15.5,4.4,11,0,63.3,,4,0,0,0,0,0,0,0,0
1912,March,7.2,19.3,27.0,-1.7,13.0,28.0,8.1,21,0,74.9,,2,0,0,0,0,0,0,0,0
1912,February,2.7,17.5,29.0,-17.5,5.0,30.5,4.5,15,0,84.6,,7,4,2,5,0,0,0,0,0
1912,January,-1.9,8.9,2.0,-14.4,15.0,32.4,8.9,13,0,82.8,,20,9,0,12,0,0,0,0,0
1911,December,3.5,8.2,25.0,-0.9,10.0,45.6,11.3,23,1,86.7,,6,0,0,0,0,0,0,0,0
1911,November,5.7,15.1,5.0,-2.8,25.0,22.6,6.2,11,0,80.1,,6,0,0,0,0,0,0,0,0
1911,October,9.5,20.8,20.0,-1.3,17.0,18.5,6.5,14,0,74.8,,2,0,0,0,0,0,0,0,0
1911,September,15.8,34.0,3.0,4.4,11.0,31.4,11.0,14,1,65.2,,0,0,0,0,7,3,0,0,0
1911,August,21.1,34.0,13.0,9.1,17.0,3.0,1.0,6,0,55.1,,0,0,0,0,22,12,0,0,0
1911,July,20.7,37.5,23.0,8.1,4.0,20.8,12.2,10,1,58.3,,0,0,0,0,20,10,1,0,0
1911,June,16.7,29.6,5.0,5.8,15.0,57.4,17.8,13,1,61.6,,0,0,0,0,8,0,0,0,0
1911,May,15.2,27.6,30.0,2.2,21.0,12.0,3.2,11,0,62.0,,0,0,0,0,6,0,0,0,0
1911,April,9.1,25.7,19.0,-6.3,5.0,16.0,4.7,9,0,61.9,,8,0,0,0,1,0,0,0,0
1911,March,5.1,23.0,29.0,-2.6,20.0,11.9,6.5,10,0,75.7,,11,0,0,0,0,0,0,0,0
1911,February,2.8,11.4,19.0,-5.6,11.0,40.9,7.3,15,0,80.4,,14,0,0,0,0,0,0,0,0
1911,January,1.1,8.5,26.0,-6.1,14.0,19.7,8.4,11,0,85.5,,19,0,0,2,0,0,0,0,0
1910,December,3.1,11.0,12.0,-5.5,29.0,26.8,9.0,15,0,86.7,,10,0,0,0,0,0,0,0,0
1910,November,2.9,11.2,15.0,-5.3,27.0,42.8,8.9,20,0,84.5,,10,0,0,1,0,0,0,0,0
1910,October,9.9,21.7,2.0,1.3,15.0,12.2,6.5,7,0,79.7,,0,0,0,0,0,0,0,0,0
