Year,Institution,Origin,Students_Total,Students_Male,Students_Female,First_Semester_Total,First_Semester_Male,First_Semester_Female
2015,Otto von Guericke University Magdeburg,Kazakhstan,13,7,6,6,,
2015,Otto von Guericke University Magdeburg,Kenya,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Kyrgyzstan,4,,,,,
2015,Otto von Guericke University Magdeburg,Colombia,17,7,10,7,,
2015,Otto von Guericke University Magdeburg,South Korea,3,,,,,
2015,Otto von Guericke University Magdeburg,Kosovo,4,,,4,,
2015,Otto von Guericke University Magdeburg,Croatia,6,3,3,0,0,0
2015,Otto von Guericke University Magdeburg,Cuba,,,,,,
2015,Otto von Guericke University Magdeburg,Latvia,14,3,11,9,,
2015,Otto von Guericke University Magdeburg,Lebanon,3,3,0,0,0,0
2015,Otto von Guericke University Magdeburg,Libya,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Lithuania,8,3,5,0,0,0
2015,Otto von Guericke University Magdeburg,Luxembourg,3,,,,,
2015,Otto von Guericke University Magdeburg,Malaysia,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Morocco,5,,,3,,
2015,Otto von Guericke University Magdeburg,North Macedonia,5,,,0,0,0
2015,Otto von Guericke University Magdeburg,Mexico,19,10,9,8,4,4
2015,Otto von Guericke University Magdeburg,Moldova,12,4,8,3,0,3
2015,Otto von Guericke University Magdeburg,Mongolia,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Montenegro,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Myanmar,15,5,10,,,
2015,Otto von Guericke University Magdeburg,Nepal,13,10,3,5,,
2015,Otto von Guericke University Magdeburg,Nicaragua,,,,,,
2015,Otto von Guericke University Magdeburg,Netherlands,8,5,3,6,,
2015,Otto von Guericke University Magdeburg,Nigeria,12,9,3,3,,
2015,Otto von Guericke University Magdeburg,Norway,,,,0,0,0
2015,Otto von Guericke University Magdeburg,"Pakistan, Islam. Rep.",127,114,13,25,22,3
2015,Otto von Guericke University Magdeburg,Palestinian Territories,4,4,0,,,
2015,Otto von Guericke University Magdeburg,Paraguay,,,,,,
2015,Otto von Guericke University Magdeburg,Peru,5,,,0,0,0
2015,Otto von Guericke University Magdeburg,Poland,32,11,21,8,,
2015,Otto von Guericke University Magdeburg,Portugal,16,13,3,10,10,0
2015,Otto von Guericke University Magdeburg,Romania,15,6,9,4,,
2015,Otto von Guericke University Magdeburg,Russia,85,35,50,17,4,13
2015,Otto von Guericke University Magdeburg,Saudi Arabia,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Sweden,3,,,0,0,0
2015,Otto von Guericke University Magdeburg,Switzerland,6,3,3,,,
2015,Otto von Guericke University Magdeburg,Serbia,8,3,5,,,
2015,Otto von Guericke University Magdeburg,Zimbabwe,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Singapore,,,,,,
2015,Otto von Guericke University Magdeburg,Slovakia,,,,,,
2015,Otto von Guericke University Magdeburg,Slovenia,,,,,,
2015,Otto von Guericke University Magdeburg,Spain,22,12,10,8,3,5
2015,Otto von Guericke University Magdeburg,Sri Lanka,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Stateless,,,,,,
2015,Otto von Guericke University Magdeburg,Tajikistan,5,,,0,0,0
2015,Otto von Guericke University Magdeburg,Taiwan,5,,,5,,
2015,Otto von Guericke University Magdeburg,Tanzania,,,,,,
2015,Otto von Guericke University Magdeburg,Thailand,5,,,0,0,0
2015,Otto von Guericke University Magdeburg,Togo,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Czech Republic,11,,,6,0,6
2015,Otto von Guericke University Magdeburg,Tunisia,9,5,4,3,,
2015,Otto von Guericke University Magdeburg,Turkey,41,25,16,13,8,5
2015,Otto von Guericke University Magdeburg,United States,19,9,10,9,6,3
2015,Otto von Guericke University Magdeburg,Uganda,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Ukraine,206,95,111,44,22,22
2015,Otto von Guericke University Magdeburg,Hungary,15,4,11,8,,
2015,Otto von Guericke University Magdeburg,Uzbekistan,9,4,5,,,
2015,Otto von Guericke University Magdeburg,Venezuela,,,,0,0,0
2015,Otto von Guericke University Magdeburg,United Kingdom,4,,,,,
2015,Otto von Guericke University Magdeburg,Vietnam,105,58,47,24,9,15
2015,Otto von Guericke University Magdeburg,Belarus,22,8,14,5,,
2015,Otto von Guericke University Magdeburg,Cyprus,,,,,,
2015,Otto von Guericke University Magdeburg,Egypt,17,14,3,6,,
2015,Otto von Guericke University Magdeburg,Austria,14,9,5,,,
2014,Otto von Guericke University Magdeburg,Saxony-Anhalt,5057,3066,1991,1167,678,489
2014,Otto von Guericke University Magdeburg,German Citizenship outside Saxony-Anhalt,7135,3974,3161,1972,1057,915
2014,Otto von Guericke University Magdeburg,Ethiopia,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Afghanistan,3,,,,,
2014,Otto von Guericke University Magdeburg,Albania,3,,,0,0,0
2014,Otto von Guericke University Magdeburg,Algeria,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Angola,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Syria,48,43,5,9,9,0
2014,Otto von Guericke University Magdeburg,Armenia,6,,,5,,
2014,Otto von Guericke University Magdeburg,Azerbaijan,11,7,4,3,,
2014,Otto von Guericke University Magdeburg,Australia,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Bangladesh,21,,,7,,
2014,Otto von Guericke University Magdeburg,Belgium,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Bolivia,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Bosnia and Herzegovina,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Brazil,73,53,20,34,25,9
2014,Otto von Guericke University Magdeburg,Bulgaria,91,33,58,16,6,10
2014,Otto von Guericke University Magdeburg,Burkina Faso,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Chile,3,,,0,0,0
2014,Otto von Guericke University Magdeburg,China,388,196,192,118,50,68
2014,Otto von Guericke University Magdeburg,Costa Rica,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Dominican Republic,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Denmark,3,,,0,0,0
2014,Otto von Guericke University Magdeburg,Ecuador,3,,,,,
2014,Otto von Guericke University Magdeburg,El Salvador,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Eritrea,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Estonia,3,,,0,0,0
2014,Otto von Guericke University Magdeburg,Finland,3,,,,,
2014,Otto von Guericke University Magdeburg,France,11,4,7,6,3,3
2014,Otto von Guericke University Magdeburg,Georgia,4,,,0,0,0
2014,Otto von Guericke University Magdeburg,Ghana,3,3,0,0,0,0
2014,Otto von Guericke University Magdeburg,Greece,8,4,4,,,
2014,Otto von Guericke University Magdeburg,Honduras,,,,,,
2014,Otto von Guericke University Magdeburg,India,264,215,49,114,93,21
2014,Otto von Guericke University Magdeburg,Indonesia,10,,,7,0,7
2014,Otto von Guericke University Magdeburg,Iraq,9,6,3,,,
2014,Otto von Guericke University Magdeburg,Iran,56,30,26,13,8,5
2014,Otto von Guericke University Magdeburg,Israel,8,4,4,,,
2014,Otto von Guericke University Magdeburg,Italy,34,12,22,20,7,13
2014,Otto von Guericke University Magdeburg,Japan,8,4,4,7,4,3
2014,Otto von Guericke University Magdeburg,Yemen,4,4,0,0,0,0
2014,Otto von Guericke University Magdeburg,Jordan,9,,,5,,
2014,Otto von Guericke University Magdeburg,Cameroon,30,13,17,,,
2014,Otto von Guericke University Magdeburg,Canada,4,,,,,
2014,Otto von Guericke University Magdeburg,Kazakhstan,19,6,13,14,6,8
2014,Otto von Guericke University Magdeburg,Kenya,,,,,,
2014,Otto von Guericke University Magdeburg,Kyrgyzstan,3,,,0,0,0
2014,Otto von Guericke University Magdeburg,Colombia,22,7,15,12,3,9
2014,Otto von Guericke University Magdeburg,South Korea,6,,,,,
2014,Otto von Guericke University Magdeburg,Kosovo,,,,,,
2014,Otto von Guericke University Magdeburg,Croatia,8,4,4,3,3,0
2014,Otto von Guericke University Magdeburg,Cuba,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Latvia,5,,,3,,
2014,Otto von Guericke University Magdeburg,Lebanon,3,3,0,0,0,0
2014,Otto von Guericke University Magdeburg,Libya,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Lithuania,10,4,6,3,,
2014,Otto von Guericke University Magdeburg,Luxembourg,3,3,0,0,0,0
2014,Otto von Guericke University Magdeburg,Malaysia,3,,,0,0,0
2014,Otto von Guericke University Magdeburg,Morocco,5,,,4,,
2014,Otto von Guericke University Magdeburg,North Macedonia,5,,,4,,
2014,Otto von Guericke University Magdeburg,Mexico,19,8,11,14,5,9
2014,Otto von Guericke University Magdeburg,Moldova,16,10,6,4,4,0
2014,Otto von Guericke University Magdeburg,Mongolia,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Montenegro,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Myanmar,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Nepal,11,8,3,3,,
2014,Otto von Guericke University Magdeburg,Nicaragua,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Netherlands,5,,,,,
2014,Otto von Guericke University Magdeburg,Nigeria,14,10,4,6,,
2014,Otto von Guericke University Magdeburg,Norway,,,,,,
2014,Otto von Guericke University Magdeburg,"Pakistan, Islam. Rep.",88,82,6,25,22,3
2014,Otto von Guericke University Magdeburg,Palestinian Territories,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Panama,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Peru,5,,,0,0,0
2014,Otto von Guericke University Magdeburg,Poland,37,13,24,13,4,9
2014,Otto von Guericke University Magdeburg,Portugal,14,11,3,8,8,0
2014,Otto von Guericke University Magdeburg,Romania,15,6,9,7,,
2014,Otto von Guericke University Magdeburg,Russia,78,28,50,24,8,16
2014,Otto von Guericke University Magdeburg,Saudi Arabia,,,,,,
2014,Otto von Guericke University Magdeburg,Sweden,4,,,,,
2014,Otto von Guericke University Magdeburg,Switzerland,5,,,,,
2014,Otto von Guericke University Magdeburg,Serbia,9,3,6,,,
2014,Otto von Guericke University Magdeburg,Sierra Leone,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Zimbabwe,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Slovakia,,,,,,
2014,Otto von Guericke University Magdeburg,Slovenia,,,,,,
2014,Otto von Guericke University Magdeburg,Spain,18,9,9,6,,
2014,Otto von Guericke University Magdeburg,Sri Lanka,,,,,,
2014,Otto von Guericke University Magdeburg,Stateless,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Tajikistan,6,,,,,
2014,Otto von Guericke University Magdeburg,Taiwan,4,,,4,,
2014,Otto von Guericke University Magdeburg,Tanzania,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,Thailand,5,,,0,0,0
2014,Otto von Guericke University Magdeburg,Togo,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Czech Republic,7,,,4,0,4
2014,Otto von Guericke University Magdeburg,Tunisia,8,5,3,5,,
2014,Otto von Guericke University Magdeburg,Turkey,40,22,18,11,5,6
2014,Otto von Guericke University Magdeburg,United States,17,7,10,10,3,7
2014,Otto von Guericke University Magdeburg,Uganda,,,,0,0,0
2014,Otto von Guericke University Magdeburg,Ukraine,204,98,106,65,33,32
2014,Otto von Guericke University Magdeburg,Hungary,16,10,6,6,3,3
2014,Otto von Guericke University Magdeburg,Uzbekistan,10,7,3,0,0,0
2014,Otto von Guericke University Magdeburg,Venezuela,5,,,,,
2014,Otto von Guericke University Magdeburg,United Arab Emirates,0,0,0,0,0,0
2014,Otto von Guericke University Magdeburg,United Kingdom,4,,,,,
2014,Otto von Guericke University Magdeburg,Vietnam,97,60,37,28,17,11
2014,Otto von Guericke University Magdeburg,Belarus,22,9,13,9,3,6
2014,Otto von Guericke University Magdeburg,Egypt,15,10,5,5,,
2014,Otto von Guericke University Magdeburg,Austria,12,7,5,0,0,0
